height,grid position,latlon,pic,north neighbor,south neighbor,east neighbor,west neighbor,up neighbor,down neighbor,future neighbor,past neighbor,[Utility=NaN],"[-1, -1, -1, -1]"
33,"[0, 37]","[39.6482787, -82.8180438]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_3/DJI_0039.JPG,[],"[1, 37]","[0, 38]","[0, 36]","['Links/Photos_02Aug2018_67', [0, 18]]",[],"['Links/Photos_20AUG2018_33', '[0, 37]']","['Links/Photos_01JUN2018_33', '[0, 37]']","[Latitude=39.6478521389, Longitude=-82.8180366389, BrightnessTotal=0.637452187674, exposureTime=0.003596, xResolution=4000, yResolution=3000, SaturationTotalRed=0.61701750719, SaturationTotalGreen=0.659117370915, SaturationTotalBlue=0.460162396078, time=0.593831018519, GreenIndex=0.104128, Utility=0.9991905543872469]","[-1, -1, '0.085408', '0.0959146666667']"
33,"[0, 38]","[39.6482787, -82.818148]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_3/DJI_0040.JPG,[],"[1, 38]","[0, 39]","[0, 37]","['Links/Photos_02Aug2018_67', [0, 19]]",[],"['Links/Photos_20AUG2018_33', '[0, 38]']","['Links/Photos_01JUN2018_33', '[0, 38]']","[Latitude=39.6478515278, Longitude=-82.81814175, BrightnessTotal=0.658263690955, exposureTime=0.003735, xResolution=4000, yResolution=3000, SaturationTotalRed=0.640306014379, SaturationTotalGreen=0.679212776144, SaturationTotalBlue=0.480869895098, time=0.593923611111, GreenIndex=0.085408, Utility=0.8486211136539757]","[-1, -1, '0.0758826666667', '0.104128']"
33,"[0, 39]","[39.6482787, -82.8182522]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_3/DJI_0041.JPG,[],"[1, 39]","[0, 40]","[0, 38]","['Links/Photos_02Aug2018_67', [0, 19]]",[],"['Links/Photos_20AUG2018_33', '[0, 39]']","['Links/Photos_01JUN2018_33', '[0, 39]']","[Latitude=39.6478516944, Longitude=-82.8182483611, BrightnessTotal=0.65729361221, exposureTime=0.003755, xResolution=4000, yResolution=3000, SaturationTotalRed=0.639664265033, SaturationTotalGreen=0.677844527124, SaturationTotalBlue=0.483991519281, time=0.594016203704, GreenIndex=0.0758826666667, Utility=0.7714633501270283]","[-1, -1, '0.059888', '0.085408']"
33,"[0, 40]","[39.6482787, -82.8183563]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_3/DJI_0042.JPG,[],"[1, 40]","[0, 41]","[0, 39]","['Links/Photos_02Aug2018_67', [0, 20]]",[],"['Links/Photos_20AUG2018_33', '[0, 40]']","['Links/Photos_01JUN2018_33', '[0, 40]']","[Latitude=39.6478506944, Longitude=-82.8183540556, BrightnessTotal=0.653821978535, exposureTime=0.003425, xResolution=4000, yResolution=3000, SaturationTotalRed=0.642726811765, SaturationTotalGreen=0.671819334314, SaturationTotalBlue=0.485826148366, time=0.594097222222, GreenIndex=0.059888, Utility=0.6418452938106073]","[-1, -1, '0.089664', '0.0758826666667']"
33,"[0, 41]","[39.6482787, -82.8184605]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_3/DJI_0043.JPG,[],"[1, 41]","[0, 42]","[0, 40]","['Links/Photos_02Aug2018_67', [0, 20]]",[],"['Links/Photos_20AUG2018_33', '[0, 41]']","['Links/Photos_01JUN2018_33', '[0, 41]']","[Latitude=39.6478513611, Longitude=-82.8184604444, BrightnessTotal=0.645851212462, exposureTime=0.003124, xResolution=4000, yResolution=3000, SaturationTotalRed=0.631915718301, SaturationTotalGreen=0.665523340196, SaturationTotalBlue=0.466993632026, time=0.594189814815, GreenIndex=0.089664, Utility=0.8824468828470362]","[-1, -1, '0.0897386666667', '0.059888']"
33,"[0, 42]","[39.6482787, -82.8185647]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_3/DJI_0044.JPG,[],"[1, 42]","[0, 43]","[0, 41]","['Links/Photos_02Aug2018_67', [0, 21]]",[],"['Links/Photos_20AUG2018_33', '[0, 42]']","['Links/Photos_01JUN2018_33', '[0, 42]']","[Latitude=39.64785075, Longitude=-82.8185650278, BrightnessTotal=0.608768837758, exposureTime=0.002104, xResolution=4000, yResolution=3000, SaturationTotalRed=0.600521850327, SaturationTotalGreen=0.625808939216, SaturationTotalBlue=0.438370388889, time=0.594282407407, GreenIndex=0.0897386666667, Utility=0.8813281474515464]","[-1, -1, '0.00248533333333', '0.089664']"
33,"[0, 43]","[39.6482787, -82.8186688]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_3/DJI_0045.JPG,[],"[1, 43]",[],"[0, 42]","['Links/Photos_02Aug2018_67', [0, 21]]",[],"['Links/Photos_20AUG2018_33', '[0, 43]']","['Links/Photos_01JUN2018_33', '[0, 43]']","[Latitude=39.6478520833, Longitude=-82.81867, BrightnessTotal=0.674711331937, exposureTime=0.000576, xResolution=4000, yResolution=3000, SaturationTotalRed=0.722640032026, SaturationTotalGreen=0.664646002941, SaturationTotalBlue=0.595706171895, time=0.594363425926, GreenIndex=0.00248533333333, Utility=0.17898940095127933]","[-1, -1, -1, '0.0897386666667']"
33,"[1, 0]",[],[],[],[],[],[],"['Links/Photos_02Aug2018_67', [0, 0]]",[],"['Links/Photos_20AUG2018_33', '[1, 0]']","['Links/Photos_01JUN2018_33', '[1, 0]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[1, 1]","[39.6481718, -82.8142937]",[],"[0, 1]","[2, 1]","[1, 2]",[],"['Links/Photos_02Aug2018_67', [0, 0]]",[],"['Links/Photos_20AUG2018_33', '[1, 1]']","['Links/Photos_01JUN2018_33', '[1, 1]']",[Utility=NaN],"['0.066016', -1, -1, -1]"
33,"[1, 2]","[39.6481718, -82.8143979]",[],"[0, 2]","[2, 2]","[1, 3]","[1, 1]","['Links/Photos_02Aug2018_67', [0, 1]]",[],"['Links/Photos_20AUG2018_33', '[1, 2]']","['Links/Photos_01JUN2018_33', '[1, 2]']",[Utility=NaN],"['0.0783466666667', -1, -1, -1]"
33,"[1, 3]","[39.6481718, -82.8145021]",[],"[0, 3]","[2, 3]","[1, 4]","[1, 2]","['Links/Photos_02Aug2018_67', [0, 1]]",[],"['Links/Photos_20AUG2018_33', '[1, 3]']","['Links/Photos_01JUN2018_33', '[1, 3]']",[Utility=NaN],"['0.0839413333333', -1, -1, -1]"
33,"[1, 4]","[39.6481718, -82.8146062]",[],"[0, 4]","[2, 4]","[1, 5]","[1, 3]","['Links/Photos_02Aug2018_67', [0, 2]]",[],"['Links/Photos_20AUG2018_33', '[1, 4]']","['Links/Photos_01JUN2018_33', '[1, 4]']",[Utility=NaN],"['0.087248', -1, -1, -1]"
33,"[1, 5]","[39.6481718, -82.8147104]",[],"[0, 5]","[2, 5]","[1, 6]","[1, 4]","['Links/Photos_02Aug2018_67', [0, 2]]",[],"['Links/Photos_20AUG2018_33', '[1, 5]']","['Links/Photos_01JUN2018_33', '[1, 5]']",[Utility=NaN],"['0.0897653333333', -1, -1, -1]"
33,"[1, 6]","[39.6481718, -82.8148146]",[],"[0, 6]","[2, 6]","[1, 7]","[1, 5]","['Links/Photos_02Aug2018_67', [0, 3]]",[],"['Links/Photos_20AUG2018_33', '[1, 6]']","['Links/Photos_01JUN2018_33', '[1, 6]']",[Utility=NaN],"['0.0938666666667', -1, -1, -1]"
33,"[1, 7]","[39.6481718, -82.8149187]",[],"[0, 7]","[2, 7]","[1, 8]","[1, 6]","['Links/Photos_02Aug2018_67', [0, 3]]",[],"['Links/Photos_20AUG2018_33', '[1, 7]']","['Links/Photos_01JUN2018_33', '[1, 7]']",[Utility=NaN],"['0.094576', -1, -1, -1]"
33,"[1, 8]","[39.6481718, -82.8150229]",[],"[0, 8]","[2, 8]","[1, 9]","[1, 7]","['Links/Photos_02Aug2018_67', [0, 4]]",[],"['Links/Photos_20AUG2018_33', '[1, 8]']","['Links/Photos_01JUN2018_33', '[1, 8]']",[Utility=NaN],"['0.0851893333333', -1, -1, -1]"
33,"[1, 9]","[39.6481718, -82.8151271]",[],"[0, 9]","[2, 9]","[1, 10]","[1, 8]","['Links/Photos_02Aug2018_67', [0, 4]]",[],"['Links/Photos_20AUG2018_33', '[1, 9]']","['Links/Photos_01JUN2018_33', '[1, 9]']",[Utility=NaN],"['0.095248', -1, -1, -1]"
33,"[1, 10]","[39.6481718, -82.8152313]",[],"[0, 10]","[2, 10]","[1, 11]","[1, 9]","['Links/Photos_02Aug2018_67', [0, 5]]",[],"['Links/Photos_20AUG2018_33', '[1, 10]']","['Links/Photos_01JUN2018_33', '[1, 10]']",[Utility=NaN],"['0.0947466666667', -1, -1, -1]"
33,"[1, 11]","[39.6481718, -82.8153354]",[],"[0, 11]","[2, 11]","[1, 12]","[1, 10]","['Links/Photos_02Aug2018_67', [0, 5]]",[],"['Links/Photos_20AUG2018_33', '[1, 11]']","['Links/Photos_01JUN2018_33', '[1, 11]']",[Utility=NaN],"['0.090432', -1, -1, -1]"
33,"[1, 12]","[39.6481718, -82.8154396]",[],"[0, 12]","[2, 12]","[1, 13]","[1, 11]","['Links/Photos_02Aug2018_67', [0, 6]]",[],"['Links/Photos_20AUG2018_33', '[1, 12]']","['Links/Photos_01JUN2018_33', '[1, 12]']",[Utility=NaN],"['0.098576', -1, -1, -1]"
33,"[1, 13]","[39.6481718, -82.8155438]",[],"[0, 13]","[2, 13]","[1, 14]","[1, 12]","['Links/Photos_02Aug2018_67', [0, 6]]",[],"['Links/Photos_20AUG2018_33', '[1, 13]']","['Links/Photos_01JUN2018_33', '[1, 13]']",[Utility=NaN],"['0.0436533333333', -1, -1, -1]"
33,"[1, 14]","[39.6481718, -82.8156479]",[],"[0, 14]","[2, 14]","[1, 15]","[1, 13]","['Links/Photos_02Aug2018_67', [0, 7]]",[],"['Links/Photos_20AUG2018_33', '[1, 14]']","['Links/Photos_01JUN2018_33', '[1, 14]']",[Utility=NaN],"['0.0371413333333', -1, -1, -1]"
33,"[1, 15]","[39.6481718, -82.8157521]",[],"[0, 15]","[2, 15]","[1, 16]","[1, 14]","['Links/Photos_02Aug2018_67', [0, 7]]",[],"['Links/Photos_20AUG2018_33', '[1, 15]']","['Links/Photos_01JUN2018_33', '[1, 15]']",[Utility=NaN],"['0.08712', -1, -1, -1]"
33,"[1, 16]","[39.6481718, -82.8158563]",[],"[0, 16]","[2, 16]","[1, 17]","[1, 15]","['Links/Photos_02Aug2018_67', [0, 8]]",[],"['Links/Photos_20AUG2018_33', '[1, 16]']","['Links/Photos_01JUN2018_33', '[1, 16]']",[Utility=NaN],"['0.08696', -1, -1, -1]"
33,"[1, 17]","[39.6481718, -82.8159604]",[],"[0, 17]","[2, 17]","[1, 18]","[1, 16]","['Links/Photos_02Aug2018_67', [0, 8]]",[],"['Links/Photos_20AUG2018_33', '[1, 17]']","['Links/Photos_01JUN2018_33', '[1, 17]']",[Utility=NaN],"['0.0917066666667', -1, -1, -1]"
33,"[1, 18]","[39.6481718, -82.8160646]",[],"[0, 18]","[2, 18]","[1, 19]","[1, 17]","['Links/Photos_02Aug2018_67', [0, 9]]",[],"['Links/Photos_20AUG2018_33', '[1, 18]']","['Links/Photos_01JUN2018_33', '[1, 18]']",[Utility=NaN],"['0.0770773333333', -1, -1, -1]"
33,"[1, 19]","[39.6481718, -82.8161688]",[],"[0, 19]","[2, 19]","[1, 20]","[1, 18]","['Links/Photos_02Aug2018_67', [0, 9]]",[],"['Links/Photos_20AUG2018_33', '[1, 19]']","['Links/Photos_01JUN2018_33', '[1, 19]']",[Utility=NaN],"['0.089648', -1, -1, -1]"
33,"[1, 20]","[39.6481718, -82.8162729]",[],"[0, 20]","[2, 20]","[1, 21]","[1, 19]","['Links/Photos_02Aug2018_67', [0, 10]]",[],"['Links/Photos_20AUG2018_33', '[1, 20]']","['Links/Photos_01JUN2018_33', '[1, 20]']",[Utility=NaN],"['0.073216', -1, -1, -1]"
33,"[1, 21]","[39.6481718, -82.8163771]",[],"[0, 21]","[2, 21]","[1, 22]","[1, 20]","['Links/Photos_02Aug2018_67', [0, 10]]",[],"['Links/Photos_20AUG2018_33', '[1, 21]']","['Links/Photos_01JUN2018_33', '[1, 21]']",[Utility=NaN],"['0.0873066666667', -1, -1, -1]"
33,"[1, 22]","[39.6481718, -82.8164813]",[],"[0, 22]","[2, 22]","[1, 23]","[1, 21]","['Links/Photos_02Aug2018_67', [0, 11]]",[],"['Links/Photos_20AUG2018_33', '[1, 22]']","['Links/Photos_01JUN2018_33', '[1, 22]']",[Utility=NaN],"['0.0878026666667', -1, -1, -1]"
33,"[1, 23]","[39.6481718, -82.8165855]",[],"[0, 23]","[2, 23]","[1, 24]","[1, 22]","['Links/Photos_02Aug2018_67', [0, 11]]",[],"['Links/Photos_20AUG2018_33', '[1, 23]']","['Links/Photos_01JUN2018_33', '[1, 23]']",[Utility=NaN],"['0.090144', -1, -1, -1]"
33,"[1, 24]","[39.6481718, -82.8166896]",[],"[0, 24]","[2, 24]","[1, 25]","[1, 23]","['Links/Photos_02Aug2018_67', [0, 12]]",[],"['Links/Photos_20AUG2018_33', '[1, 24]']","['Links/Photos_01JUN2018_33', '[1, 24]']",[Utility=NaN],"['0.086096', -1, -1, -1]"
33,"[1, 25]","[39.6481718, -82.8167938]",[],"[0, 25]","[2, 25]","[1, 26]","[1, 24]","['Links/Photos_02Aug2018_67', [0, 12]]",[],"['Links/Photos_20AUG2018_33', '[1, 25]']","['Links/Photos_01JUN2018_33', '[1, 25]']",[Utility=NaN],"['0.0852213333333', -1, -1, -1]"
33,"[1, 26]","[39.6481718, -82.816898]",[],"[0, 26]","[2, 26]","[1, 27]","[1, 25]","['Links/Photos_02Aug2018_67', [0, 13]]",[],"['Links/Photos_20AUG2018_33', '[1, 26]']","['Links/Photos_01JUN2018_33', '[1, 26]']",[Utility=NaN],"['0.0837706666667', -1, -1, -1]"
33,"[1, 27]","[39.6481718, -82.8170021]",[],"[0, 27]","[2, 27]","[1, 28]","[1, 26]","['Links/Photos_02Aug2018_67', [0, 13]]",[],"['Links/Photos_20AUG2018_33', '[1, 27]']","['Links/Photos_01JUN2018_33', '[1, 27]']",[Utility=NaN],"['0.0782026666667', -1, -1, -1]"
33,"[1, 28]","[39.6481718, -82.8171063]",[],"[0, 28]","[2, 28]","[1, 29]","[1, 27]","['Links/Photos_02Aug2018_67', [0, 14]]",[],"['Links/Photos_20AUG2018_33', '[1, 28]']","['Links/Photos_01JUN2018_33', '[1, 28]']",[Utility=NaN],"['0.0794293333333', -1, -1, -1]"
33,"[1, 29]","[39.6481718, -82.8172105]",[],"[0, 29]","[2, 29]","[1, 30]","[1, 28]","['Links/Photos_02Aug2018_67', [0, 14]]",[],"['Links/Photos_20AUG2018_33', '[1, 29]']","['Links/Photos_01JUN2018_33', '[1, 29]']",[Utility=NaN],"['0.109834666667', -1, -1, -1]"
33,"[1, 30]","[39.6481718, -82.8173146]",[],"[0, 30]","[2, 30]","[1, 31]","[1, 29]","['Links/Photos_02Aug2018_67', [0, 15]]",[],"['Links/Photos_20AUG2018_33', '[1, 30]']","['Links/Photos_01JUN2018_33', '[1, 30]']",[Utility=NaN],"['0.095424', -1, -1, -1]"
33,"[1, 31]","[39.6481718, -82.8174188]",[],"[0, 31]","[2, 31]","[1, 32]","[1, 30]","['Links/Photos_02Aug2018_67', [0, 15]]",[],"['Links/Photos_20AUG2018_33', '[1, 31]']","['Links/Photos_01JUN2018_33', '[1, 31]']",[Utility=NaN],"['0.103765333333', -1, -1, -1]"
33,"[1, 32]","[39.6481718, -82.817523]",[],"[0, 32]","[2, 32]","[1, 33]","[1, 31]","['Links/Photos_02Aug2018_67', [0, 16]]",[],"['Links/Photos_20AUG2018_33', '[1, 32]']","['Links/Photos_01JUN2018_33', '[1, 32]']",[Utility=NaN],"['0.0925386666667', -1, -1, -1]"
33,"[1, 33]","[39.6481718, -82.8176271]",[],"[0, 33]","[2, 33]","[1, 34]","[1, 32]","['Links/Photos_02Aug2018_67', [0, 16]]",[],"['Links/Photos_20AUG2018_33', '[1, 33]']","['Links/Photos_01JUN2018_33', '[1, 33]']",[Utility=NaN],"['0.0770613333333', -1, -1, -1]"
33,"[1, 34]","[39.6481718, -82.8177313]",[],"[0, 34]","[2, 34]","[1, 35]","[1, 33]","['Links/Photos_02Aug2018_67', [0, 17]]",[],"['Links/Photos_20AUG2018_33', '[1, 34]']","['Links/Photos_01JUN2018_33', '[1, 34]']",[Utility=NaN],"['0.0884746666667', -1, -1, -1]"
33,"[1, 35]","[39.6481718, -82.8178355]",[],"[0, 35]","[2, 35]","[1, 36]","[1, 34]","['Links/Photos_02Aug2018_67', [0, 17]]",[],"['Links/Photos_20AUG2018_33', '[1, 35]']","['Links/Photos_01JUN2018_33', '[1, 35]']",[Utility=NaN],"['0.088544', -1, -1, -1]"
33,"[1, 36]","[39.6481718, -82.8179397]",[],"[0, 36]","[2, 36]","[1, 37]","[1, 35]","['Links/Photos_02Aug2018_67', [0, 18]]",[],"['Links/Photos_20AUG2018_33', '[1, 36]']","['Links/Photos_01JUN2018_33', '[1, 36]']",[Utility=NaN],"['0.0959146666667', -1, -1, -1]"
33,"[1, 37]","[39.6481718, -82.8180438]",[],"[0, 37]","[2, 37]","[1, 38]","[1, 36]","['Links/Photos_02Aug2018_67', [0, 18]]",[],"['Links/Photos_20AUG2018_33', '[1, 37]']","['Links/Photos_01JUN2018_33', '[1, 37]']",[Utility=NaN],"['0.104128', -1, -1, -1]"
33,"[1, 38]","[39.6481718, -82.818148]",[],"[0, 38]","[2, 38]","[1, 39]","[1, 37]","['Links/Photos_02Aug2018_67', [0, 19]]",[],"['Links/Photos_20AUG2018_33', '[1, 38]']","['Links/Photos_01JUN2018_33', '[1, 38]']",[Utility=NaN],"['0.085408', -1, -1, -1]"
33,"[1, 39]","[39.6481718, -82.8182522]",[],"[0, 39]","[2, 39]","[1, 40]","[1, 38]","['Links/Photos_02Aug2018_67', [0, 19]]",[],"['Links/Photos_20AUG2018_33', '[1, 39]']","['Links/Photos_01JUN2018_33', '[1, 39]']",[Utility=NaN],"['0.0758826666667', -1, -1, -1]"
33,"[1, 40]","[39.6481718, -82.8183563]",[],"[0, 40]","[2, 40]","[1, 41]","[1, 39]","['Links/Photos_02Aug2018_67', [0, 20]]",[],"['Links/Photos_20AUG2018_33', '[1, 40]']","['Links/Photos_01JUN2018_33', '[1, 40]']",[Utility=NaN],"['0.059888', -1, -1, -1]"
33,"[1, 41]","[39.6481718, -82.8184605]",[],"[0, 41]","[2, 41]","[1, 42]","[1, 40]","['Links/Photos_02Aug2018_67', [0, 20]]",[],"['Links/Photos_20AUG2018_33', '[1, 41]']","['Links/Photos_01JUN2018_33', '[1, 41]']",[Utility=NaN],"['0.089664', -1, -1, -1]"
33,"[1, 42]","[39.6481718, -82.8185647]",[],"[0, 42]","[2, 42]","[1, 43]","[1, 41]","['Links/Photos_02Aug2018_67', [0, 21]]",[],"['Links/Photos_20AUG2018_33', '[1, 42]']","['Links/Photos_01JUN2018_33', '[1, 42]']",[Utility=NaN],"['0.0897386666667', -1, -1, -1]"
33,"[1, 43]","[39.6481718, -82.8186688]",[],"[0, 43]","[2, 43]",[],"[1, 42]","['Links/Photos_02Aug2018_67', [0, 21]]",[],"['Links/Photos_20AUG2018_33', '[1, 43]']","['Links/Photos_01JUN2018_33', '[1, 43]']",[Utility=NaN],"['0.00248533333333', -1, -1, -1]"
33,"[2, 0]","[39.6480648, -82.8141896]",[],[],[],"[2, 1]",[],"['Links/Photos_02Aug2018_67', [1, 0]]",[],"['Links/Photos_20AUG2018_33', '[2, 0]']","['Links/Photos_01JUN2018_33', '[2, 0]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 1]","[39.6480648, -82.8141896]",[],"[1, 1]","[3, 1]","[2, 2]","[2, 0]","['Links/Photos_02Aug2018_67', [1, 0]]",[],"['Links/Photos_20AUG2018_33', '[2, 1]']","['Links/Photos_01JUN2018_33', '[2, 1]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 2]","[39.6480648, -82.8142937]",[],"[1, 2]","[3, 2]","[2, 3]","[2, 1]","['Links/Photos_02Aug2018_67', [1, 1]]",[],"['Links/Photos_20AUG2018_33', '[2, 2]']","['Links/Photos_01JUN2018_33', '[2, 2]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 3]","[39.6480648, -82.8143979]",[],"[1, 3]","[3, 3]","[2, 4]","[2, 2]","['Links/Photos_02Aug2018_67', [1, 1]]",[],"['Links/Photos_20AUG2018_33', '[2, 3]']","['Links/Photos_01JUN2018_33', '[2, 3]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 4]","[39.6480648, -82.8145021]",[],"[1, 4]","[3, 4]","[2, 5]","[2, 3]","['Links/Photos_02Aug2018_67', [1, 2]]",[],"['Links/Photos_20AUG2018_33', '[2, 4]']","['Links/Photos_01JUN2018_33', '[2, 4]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 5]","[39.6480648, -82.8146062]",[],"[1, 5]","[3, 5]","[2, 6]","[2, 4]","['Links/Photos_02Aug2018_67', [1, 2]]",[],"['Links/Photos_20AUG2018_33', '[2, 5]']","['Links/Photos_01JUN2018_33', '[2, 5]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 6]","[39.6480648, -82.8147104]",[],"[1, 6]","[3, 6]","[2, 7]","[2, 5]","['Links/Photos_02Aug2018_67', [1, 3]]",[],"['Links/Photos_20AUG2018_33', '[2, 6]']","['Links/Photos_01JUN2018_33', '[2, 6]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 7]","[39.6480648, -82.8148146]",[],"[1, 7]","[3, 7]","[2, 8]","[2, 6]","['Links/Photos_02Aug2018_67', [1, 3]]",[],"['Links/Photos_20AUG2018_33', '[2, 7]']","['Links/Photos_01JUN2018_33', '[2, 7]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 8]","[39.6480648, -82.8149187]",[],"[1, 8]","[3, 8]","[2, 9]","[2, 7]","['Links/Photos_02Aug2018_67', [1, 4]]",[],"['Links/Photos_20AUG2018_33', '[2, 8]']","['Links/Photos_01JUN2018_33', '[2, 8]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 9]","[39.6480648, -82.8150229]",[],"[1, 9]","[3, 9]","[2, 10]","[2, 8]","['Links/Photos_02Aug2018_67', [1, 4]]",[],"['Links/Photos_20AUG2018_33', '[2, 9]']","['Links/Photos_01JUN2018_33', '[2, 9]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 10]","[39.6480648, -82.8151271]",[],"[1, 10]","[3, 10]","[2, 11]","[2, 9]","['Links/Photos_02Aug2018_67', [1, 5]]",[],"['Links/Photos_20AUG2018_33', '[2, 10]']","['Links/Photos_01JUN2018_33', '[2, 10]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 11]","[39.6480648, -82.8152313]",[],"[1, 11]","[3, 11]","[2, 12]","[2, 10]","['Links/Photos_02Aug2018_67', [1, 5]]",[],"['Links/Photos_20AUG2018_33', '[2, 11]']","['Links/Photos_01JUN2018_33', '[2, 11]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 12]","[39.6480648, -82.8153354]",[],"[1, 12]","[3, 12]","[2, 13]","[2, 11]","['Links/Photos_02Aug2018_67', [1, 6]]",[],"['Links/Photos_20AUG2018_33', '[2, 12]']","['Links/Photos_01JUN2018_33', '[2, 12]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 13]","[39.6480648, -82.8154396]",[],"[1, 13]","[3, 13]","[2, 14]","[2, 12]","['Links/Photos_02Aug2018_67', [1, 6]]",[],"['Links/Photos_20AUG2018_33', '[2, 13]']","['Links/Photos_01JUN2018_33', '[2, 13]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 14]","[39.6480648, -82.8155438]",[],"[1, 14]","[3, 14]","[2, 15]","[2, 13]","['Links/Photos_02Aug2018_67', [1, 7]]",[],"['Links/Photos_20AUG2018_33', '[2, 14]']","['Links/Photos_01JUN2018_33', '[2, 14]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 15]","[39.6480648, -82.8156479]",[],"[1, 15]","[3, 15]","[2, 16]","[2, 14]","['Links/Photos_02Aug2018_67', [1, 7]]",[],"['Links/Photos_20AUG2018_33', '[2, 15]']","['Links/Photos_01JUN2018_33', '[2, 15]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 16]","[39.6480648, -82.8157521]",[],"[1, 16]","[3, 16]","[2, 17]","[2, 15]","['Links/Photos_02Aug2018_67', [1, 8]]",[],"['Links/Photos_20AUG2018_33', '[2, 16]']","['Links/Photos_01JUN2018_33', '[2, 16]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 17]","[39.6480648, -82.8158563]",[],"[1, 17]","[3, 17]","[2, 18]","[2, 16]","['Links/Photos_02Aug2018_67', [1, 8]]",[],"['Links/Photos_20AUG2018_33', '[2, 17]']","['Links/Photos_01JUN2018_33', '[2, 17]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 18]","[39.6480648, -82.8159604]",[],"[1, 18]","[3, 18]","[2, 19]","[2, 17]","['Links/Photos_02Aug2018_67', [1, 9]]",[],"['Links/Photos_20AUG2018_33', '[2, 18]']","['Links/Photos_01JUN2018_33', '[2, 18]']",[Utility=NaN],"[-1, -1, -1, -1]"
33,"[2, 19]","[39.6480648, -82.8160646]",[],"[1, 19]","[3, 19]","[2, 20]","[2, 18]","['Links/Photos_02Aug2018_67', [1, 9]]",[],"['Links/Photos_20AUG2018_33', '[2, 19]']","['Links/Photos_01JUN2018_33', '[2, 19]']",[Utility=NaN],"[-1, -1, -1, -1]"
